address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Doutor Antônio Bento,Santo Amaro,106,3,2,Apartamento,7000,8572,-23.6477438,-46.7038418
Avenida Jaguaré,Jaguaré,75,2,1,Apartamento,1720,2236,-23.5530752,-46.7421793
Rua Ascencional,Vila Andrade,64,2,2,Apartamento,2235,3146,-23.6236532,-46.733154
Avenida Ipiranga,República,37,2,0,Apartamento,1600,2228,-23.541116,-46.6388756
Rua Amaral Gurgel,Vila Buarque,25,1,0,Apartamento,2230,2831,-23.5453051,-46.6477333
Rua Coronel Melo de Oliveira,Pompeia,76,2,2,Apartamento,4400,5661,-23.5337918,-46.6845821
Avenida Martins Júnior,Jardim Bela Vista,63,3,1,Apartamento,2600,3276,-23.4377433,-46.508127
Avenida Jabaquara,Mirandópolis,44,2,2,Apartamento,3200,4548,-23.6095706,-46.6378165
Avenida Doutor Assis Ribeiro,Jardim Danfer,50,2,1,Apartamento,2820,3409,-23.4914622,-46.5057921
Avenida Professor Ascendino Reis,Indianópolis,25,1,0,Apartamento,3600,4239,-23.6020821,-46.6561724
Rua Cabo João Teruel Fregoni,Ponte Grande,46,2,1,Apartamento,2200,2856,-23.5043584,-46.5528335
Avenida Rouxinol,Moema,53,1,1,Studio e kitnet,2300,3961,-23.6006468,-46.6738412
Rua Paracuê,Sumaré,215,3,4,Apartamento,10800,17240,-23.5463234,-46.6878847
Rua Teodoro Sampaio,Pinheiros,60,2,1,Apartamento,3900,6176,-23.5653101,-46.6904214
Rua Artur,Imirim,89,3,3,Apartamento,2553,4043,-23.4907001,-46.6473987
Rua Olímpia de Almeida Prado,Santa Cecília,33,1,1,Studio e kitnet,2900,3636,-23.5319565,-46.6571801
Rua Cipriano Barata,Ipiranga,89,3,2,Apartamento,4140,5885,-23.5992707,-46.6041779
Rua Doutor Fontes de Resende,Vila Dalila,43,2,0,Apartamento,1700,1916,-23.5455406,-46.5204558
Rua Ministro Godói,Perdizes,28,1,0,Apartamento,2400,2948,-23.5376697,-46.6717998
Rua Turiassú,Perdizes,84,2,2,Apartamento,8075,9655,-23.5326592,-46.6711575
Rua Tucuna,Pompeia,127,2,1,Apartamento,3200,4672,-23.5313031,-46.6829764
Rua Lagoa Panema,Vila Guilherme,60,3,2,Apartamento,6500,7746,-23.5055024,-46.6056883
Rua Santa Justina,Vila Olímpia,80,2,1,Apartamento,3500,5306,-23.5961613,-46.6797935
Rua João Pais,Santo Amaro,121,2,2,Apartamento,7100,8920,-23.6290605,-46.6890401
Alameda Santos,Jardim Paulista,100,3,1,Apartamento,3400,5794,-23.1414749,-46.5581194
Rua Ministro Godói,Perdizes,23,1,0,Apartamento,2700,3297,-23.5376697,-46.6717998
Rua José Ramon Urtiza,Vila Andrade,80,3,2,Apartamento,3500,5389,-23.6339668,-46.728457
Rua José da Silva Ribeiro,Vila Andrade,83,2,2,Apartamento,2900,4512,-23.6252325,-46.7411037
Rua Machado Bittencourt,Vila Clementino,86,2,1,Apartamento,2500,4102,-23.599429,-46.6383369
Rua Joaquim Floriano,Itaim Bibi,107,2,0,Apartamento,13900,15530,-23.5837813,-46.6717163
"Moema, São Paulo - Sp, 04524-000, Brasil",Moema,170,3,2,Apartamento,15000,17980,-23.603776,-46.6621333
Rua Bagé,Vila Mariana,140,4,3,Apartamento,8900,12030,-23.5842267,-46.6462607
Rua Almansa,Vila Andrade,105,2,3,Apartamento,7800,9965,-23.6345428,-46.7299086
Rua Abílio Soares,Paraíso,155,2,1,Apartamento,15000,17900,-23.5737028,-46.64345
Rua Frei Duarte Jorge de Mendonça,Vila Andrade,119,3,2,Apartamento,2200,4069,-23.6257265,-46.7356239
Rua Purpurina,Sumarezinho,35,1,1,Apartamento,4690,6229,-23.5525082,-46.6888568
Rua Senador César Lacerda Vergueiro,Sumarezinho,101,2,2,Apartamento,12000,13480,-23.5494655,-46.6925825
Avenida Giovanni Gronchi,Vila Andrade,91,3,2,Apartamento,2600,4487,-23.6172611,-46.7317286
Rua Francisco Tapajós,Vila Santo Estéfano,60,2,1,Apartamento,1800,3564,-23.6262635,-46.6242355
Rua José Antônio Fontes,Vila Tolstoi,40,1,0,Apartamento,950,1057,-23.5993903,-46.524839
Rua Peixoto Gomide,Jardim Paulista,31,1,1,Apartamento,2560,4669,-23.5651589,-46.6614571
Avenida Arruda Botelho,Alto de Pinheiros,120,3,2,Apartamento,7500,10870,-23.5508151,-46.7177847
Rua da Consolação,Cerqueira César,27,1,1,Apartamento,2500,3988,-23.5606994,-46.6682535
Rua Euclides Pacheco,Vila Gomes Cardim,110,2,0,Casa,2400,2636,-23.5485816,-46.5703147
Rua Kansas,Brooklin,84,2,2,Apartamento,11000,13440,-23.609688,-46.677315
Rua Haddock Lobo,Cerqueira César,41,1,1,Apartamento,15000,17930,-23.5575207,-46.6612706
Rua Caetanópolis,Jaguaré,40,1,0,Casa,1418,1471,-23.5447899,-46.7551323
Alameda Lorena,Jardim Paulista,32,1,1,Studio e kitnet,3200,5502,-23.1338322,-46.5594504
Rua dos Pinheiros,Pinheiros,105,2,0,Apartamento,4950,5396,-23.5644515,-46.6785043
Rua Cipriano Barata,Ipiranga,64,2,0,Apartamento,2100,2783,-23.5992707,-46.6041779
Rua Santana de Cataguáses,Jardim Peri,105,2,0,Casa,1750,1848,-23.4574482,-46.6652401
Rua Barata Ribeiro,Bela Vista,55,2,1,Apartamento,2900,3835,-23.5564362,-46.6530092
Rua Tito,Vila Romana,116,3,3,Apartamento,6200,7922,-23.5281331,-46.698673
Rua Otávio Marques,Vila Eldízia,240,3,2,Casa,3420,3610,-23.6789739,-46.5263487
Rua Ivaí,Tatuapé,70,3,0,Casa,1648,1918,-23.5334078,-46.5791834
Rua Glicério,Liberdade,46,2,1,Apartamento,2200,2934,-23.5598117,-46.6311518
Rua Padre Raposo,Mooca,75,1,0,Apartamento,1800,2239,-23.5635288,-46.593809
Rua São Jorge,Parque São Jorge,63,2,0,Apartamento,3000,3116,-23.5323651,-46.5647395
Rua Ouvidor Portugal,Vila Monumento,96,2,0,Apartamento,2800,3193,-23.5739773,-46.612106
Rua Visconde de Parnaíba,Mooca,28,1,0,Studio e kitnet,1450,1716,-23.5479726,-46.6110602
Rua Caetano Pinto,Brás,25,1,0,Apartamento,1012,1267,-23.5463504,-46.62279
Rua Potá,Vila Formosa,200,3,3,Casa,3675,3831,-23.5641279,-46.5527456
Rua Sebastião Gonçalves Silva,Casa Verde,65,1,1,Casa,1500,1647,-23.4925398,-46.6595837
Rua Major Freire,Vila Monte Alegre,70,2,1,Apartamento,2370,3436,-23.6269381,-46.6403601
Rua Frei Mont’alverne,Vila Aricanduva,47,2,0,Apartamento,1799,1946,-23.5358142,-46.5376397
Rua Professor Demóstenes Batista Figueira Marques,Cambuci,79,3,1,Apartamento,2050,2479,-23.5583608,-46.6223453
Rua Dráusio,Butantã,28,0,0,Studio e kitnet,2600,3064,-23.5740631,-46.7094432
Rua Astorga,Vila Guilhermina,65,1,0,Casa,1500,1723,-23.5299619,-46.5102527
Rua Caramuru,Saúde,229,3,2,Casa,3850,4428,-23.6136764,-46.63291374319728
Avenida Nossa Senhora de Fátima,Vila Fátima,93,2,2,Casa,2500,2665,-22.7386282,-47.3130348
Rua Juruá,Canindé,69,2,0,Apartamento,2000,2457,-23.5277947,-46.6192496
Rua Abolição,Bela Vista,37,1,0,Studio e kitnet,1700,1766,-23.5554065,-46.6419543
Rua Cerro Corá,Vila Romana,79,2,0,Apartamento,2020,2318,-23.5360206,-46.7096856
Rua Assano,Jardim Japão,65,1,0,Casa em condomínio,880,967,-23.5049889,-46.5782808
Rua Alcântara Machado,Jardim Utinga,101,2,2,Apartamento,2450,2666,-23.621984,-46.5223744
Rua Barão de Jaguara,Cambuci,35,2,0,Apartamento,1500,1908,-23.5539116,-46.6170586
Rua Francisco Borges,Bom Retiro,69,1,0,Apartamento,1650,2020,-23.5250789,-46.6322984
Rua Antônio Marcondes,Vila Dom Pedro I,37,1,0,Studio e kitnet,2600,3284,-23.5981227,-46.6108807
Rua Valentim Bitolo,Rudge Ramos,140,2,2,Casa,2500,2779,-23.6573159,-46.5735341
Rua Lavradio,Barra Funda,32,1,0,Studio e kitnet,1700,1766,-23.5304156,-46.6612399
Rua Paraíba do Sul,Vila Rosália,104,3,1,Casa,2000,2160,-23.4466912,-46.5588783
Rua Urbano da Silva,Vila Jaguara,39,1,0,Apartamento,1350,1610,-23.5099049,-46.751007
Rua Conselheiro Moreira de Barros,Santana,60,2,1,Apartamento,1800,2582,-23.4925842,-46.6330841
Rua Mandioré,Vila Formosa,53,1,0,Casa,1050,1162,-23.5702976,-46.5484328
Rua Nelson Gama de Oliveira,Vila Andrade,54,1,1,Apartamento,3000,3755,-23.6329991,-46.7354057
Rua Pinheiro Preto,Jardim Santa Cecília,125,2,0,Casa,1700,1833,-23.4455438,-46.530826
Rua Willis Roberto Banks,Parque Maria Domitila,52,2,1,Apartamento,1575,2331,-23.4938033,-46.741176
Rua Antônio Lôbo,Penha de França,87,2,0,Apartamento,2200,2583,-23.5248043,-46.5450262
Rua Cesario Ramalho,Cambuci,80,2,0,Apartamento,2193,2577,-23.5607567,-46.6231737
Rua Dona Antônia de Queirós,Higienópolis ,126,2,0,Apartamento,3340,3469,-23.5506247,-46.6532828
Rua Augusto de Mendonça,Vila Dalila,60,2,1,Apartamento,1410,1551,-23.5468057,-46.5165076
Rua Schilling,Vila Leopoldina,40,1,1,Apartamento,2950,3791,-23.5309954,-46.7292885
Rua Paracatu,Parque Imperial,70,2,0,Apartamento,1855,2292,-23.6219632,-46.6346359
Alameda dos Tupiniquins,Indianópolis,65,2,1,Apartamento,3050,4171,-23.6089193,-46.6566138
Avenida Guilherme Giorgi,Vila Carrao,65,1,0,Casa,1100,1147,-23.5469073,-46.5413869
Rua Israelândia,Jardim Santa Monica,50,1,0,Casa,1500,1525,-23.4814258,-46.7472775
Avenida Jardim Japão,Jardim Brasil,55,2,0,Apartamento,1150,1194,-23.4864418,-46.5781161
Avenida Professor Luiz Ignácio Anhaia Mello,Vila Prudente,59,2,1,Apartamento,3100,4019,-23.5827759,-46.5725128
Rua Iguaré,Tatuapé,60,2,1,Apartamento,1519,2083,-23.531759,-46.5827501
Rua Cardeal Arcoverde,Pinheiros,100,2,0,Apartamento,3000,3116,-23.5580184,-46.6823188
Rua dos Jacintos,Mirandópolis,119,2,0,Casa,3010,3471,-23.6049723,-46.6398287
Rua Dois de Julho,Ipiranga,49,1,1,Apartamento,3200,4052,-23.5955718,-46.5974668
Rua Silva Bueno,Ipiranga,60,1,0,Apartamento,1280,1865,-23.5981976,-46.6006588
Rua Doutor Olavo Egídio,Santana,60,2,1,Apartamento,3500,4463,-23.4998365,-46.6248722
Rua Martim Burchard,Brás,45,1,0,Apartamento,3000,3556,-23.5461441,-46.6178889
Rua Arroio Grande,Sacoma,75,3,2,Casa,2163,2468,-23.6172822,-46.5956411
Rua Amadis,Ipiranga,35,1,0,Apartamento,1600,1621,-23.592867,-46.5951848
Rua Daniel José Pereira,Rio Pequeno,120,3,2,Casa,3600,3822,-23.5774605,-46.7452336
Avenida Nova Cantareira,Tucuruvi,81,2,0,Apartamento,1100,1676,-23.4731975,-46.6146661
Rua Miragaia,Paulicéia,179,3,2,Casa,2700,2934,-23.6642293,-46.5885077
Rua Luciano Broinizzi,Vila Isolina Mazzei,46,1,0,Apartamento,1000,1368,-23.4967719,-46.5969431
Rua Antônio Cardoso Franco,Casa Branca,59,2,1,Apartamento,2100,2559,-23.6612211,-46.5214075
Rua Paim,Bela Vista,35,1,0,Apartamento,3100,3526,-23.5548176,-46.6490388
Rua Chamantá,Vila Prudente,150,2,2,Casa,4750,5058,-23.5807589,-46.5904708
Rua Soldado José Fernandes da Silva,Vila Rosália,120,3,3,Casa,2340,2599,-23.4506065,-46.5527402
Rua Sampson,Brás,25,1,0,Studio e kitnet,800,1086,-23.5372648,-46.6112388
Rua Hugo D'antola,Lapa,64,2,1,Apartamento,1700,2343,-23.5111988,-46.7041844
Rua Padre Caresia,Jaguaré,70,2,1,Apartamento,1800,2113,-23.5461565,-46.7457412
Rua Aurélia,Vila Romana,40,1,0,Casa,1450,1588,-23.5243063,-46.6977594
Rua Frei Caneca,Consolação,48,1,1,Apartamento,2000,2617,-23.5518916,-46.649261
Rua José Lopes Dias,Jardim São Luís,146,3,2,Casa,2650,2846,-23.6526383,-46.7317481
Rua Bueno de Andrade,Aclimação,60,2,1,Apartamento,2500,3538,-23.5634338,-46.6315739
Rua Debret,Vila São José,50,1,0,Studio e kitnet,1800,2289,-23.2631162,-45.9408613
Avenida Rangel Pestana,Brás,36,1,0,Apartamento,1500,1958,-23.5451589,-46.6201347
Rua Potsdam,Vila Hamburguesa,50,1,0,Casa,1600,2018,-23.5359612,-46.7301779
Rua Nanau,Água Fria,150,3,1,Casa,3350,3526,-23.482705,-46.6180807
Rua Dom Bernardo Nogueira,Vila Gumercindo,69,3,1,Apartamento,2700,3843,-23.6057617,-46.6263822
Avenida Lins de Vasconcelos,Cambuci,130,3,1,Casa,3600,4028,-23.5645368,-46.6210892
Rua Antônio Ribeiro Macedo,Vila Bancária,11,2,1,Apartamento,1200,1286,-23.5866598,-46.5230092
Rua Inácio,Vila Prudente,80,2,2,Casa,4500,4575,-23.5884397,-46.5776588
Rua Bacada,Vila Medeiros,54,2,0,Casa,1224,1333,-23.4941211,-46.5829063
Avenida Patente,Jardim Patente,50,1,0,Apartamento,1200,1386,-23.6257093,-46.5865783
Rua Caetano Pinto,Brás,45,1,0,Apartamento,1750,2144,-23.5463504,-46.62279
Avenida Interlagos,Jardim Marajoara,60,2,1,Apartamento,2200,2990,-23.6578231,-46.6796932
Rua Major Sertório,Vila Buarque,33,1,0,Studio e kitnet,1700,2226,-23.545429,-46.647015
Rua Sepetiba,Siciliano,37,1,0,Casa,2400,2702,-23.5320848,-46.7018428
Rua João Fernandes Camisa Nova Júnior,Jardim São Luís,150,3,1,Casa,3000,3274,-23.6513776,-46.7414271
Rua Cônego José Norberto,Jardim da Saúde,46,1,0,Casa,900,983,-23.6121745,-46.6101289
Rua General Chagas Santos,Vila da Saúde,59,2,1,Apartamento,4000,4404,-23.6160308,-46.6272818
Avenida General Valdomiro de Lima,Jabaquara,34,1,1,Apartamento,2500,2946,-23.6382795,-46.6448761
Rua José Gonçalves Gomide,Vila Guilherme,35,1,0,Studio e kitnet,750,959,-23.5079499,-46.6044664
Rua Antonieta de Morais,Vila Matilde,57,2,1,Apartamento,1700,2536,-23.5429304,-46.5280411
Rua Amadis,Ipiranga,33,1,0,Apartamento,1600,1621,-23.592867,-46.5951848
Avenida Nossa Senhora da Assunção,Vila Butantã,25,1,0,Casa,1100,1147,-23.5697452,-46.7453482
Rua Barão de Jaguara,Cambuci,54,1,1,Apartamento,2800,3654,-23.5539116,-46.6170586
Rua Rio Claro,Vila Camilópolis,90,2,2,Casa,2180,2280,-23.6159464,-46.5282213
Avenida Braz Leme,Santana,69,2,0,Apartamento,2600,3109,-23.5033707,-46.6360631
Rua Doutor Alfredo de Castro,Barra Funda,59,2,1,Apartamento,3300,4224,-23.5275124,-46.6631923
Rua Timor,Parque Oratório,51,2,1,Apartamento,1900,2136,-23.6305981,-46.5116658
Avenida Nove de Julho,Bela Vista,35,1,0,Apartamento,1190,1681,-23.5547293,-46.648853
Rua Santa Izabel,Vila Augusta,50,2,1,Apartamento,1800,2254,-23.4747012,-46.5446842
Rua Dragões da Independência,Tucuruvi,50,1,0,Casa,1200,1254,-23.4787339,-46.5955862
Rua Vicente de Souza Barros,Chácara Cruzeiro do Sul,50,2,1,Apartamento,1200,2031,-23.5115454,-46.5327218
Rua Visconde Parnaíba,Brás,45,1,1,Apartamento,2200,2831,-23.5495725,-46.6138885
Rua Alexandrino da Silveira Bueno,Cambuci,40,2,0,Casa,2370,2871,-23.5658871,-46.6155755
Rua João Antônio de Oliveira,Mooca,82,2,2,Apartamento,4200,5570,-23.5545005,-46.6060893
Avenida Jardim Japão,Jardim Brasil,60,2,0,Apartamento,1150,1194,-23.4864418,-46.5781161
Rua das Rosas,Mirandópolis,150,3,2,Casa,6000,6735,-23.6082343,-46.6391337
Avenida Maestro Villa-lobos,Vila Gustavo,80,2,0,Casa,1300,1475,-23.4777767,-46.598836
Rua Major Diogo,Bela Vista,27,1,0,Apartamento,1200,1588,-23.5574899,-46.6427711
Rua Casa do Ator,Vila Olímpia,150,2,2,Casa,5900,7040,-23.5989412,-46.678818
Avenida Varsóvia,Vila Metalurgica,50,2,1,Apartamento,4000,4463,-23.6305547,-46.5328461
Avenida Jardim Japão,Jardim Brasil,50,2,0,Apartamento,1150,1194,-23.4864418,-46.5781161
Rua Quixere,Vila Mazzei,120,3,2,Casa,3300,3519,-23.4693321,-46.5984879
Alameda Barros,Santa Cecília,53,1,1,Apartamento,2038,2656,-23.536349,-46.6566334
Rua Doutor Fábio Montenegro,Vila Guilhermina,36,1,0,Apartamento,1650,2023,-23.5349882,-46.5170353
Rua Bento Freitas,Vila Buarque,37,1,1,Studio e kitnet,2910,3602,-23.5437688,-46.645518
Rua Amaral Gurgel,Centro,92,2,1,Apartamento,2300,3426,-22.2928402,-48.5579374
Praça da República,República,32,1,0,Apartamento,4350,4406,-23.543171200000003,-46.64252052009493
Rua João Alfredo,Santo Amaro,38,2,0,Apartamento,2100,2547,-23.6602741,-46.7047028
Rua Doutor César,Santana,55,2,0,Apartamento,2000,2716,-23.5033882,-46.635726
Rua José Pedro Zanardi,Vila Hulda,80,3,0,Apartamento,1300,1700,-23.4633111,-46.5309661
Avenida Conceição,Jardim Japão,40,1,0,Casa,1140,1188,-23.4965623,-46.5759071
Rua Henrique Bernardelli,Santana,46,1,0,Apartamento,1800,2194,-23.426315,-46.8256335
Rua Dom Vilares,Vila das Merces,28,1,1,Casa,890,1098,-23.6247294,-46.6081229
Avenida Valdemar Ferreira,Butantã,74,2,1,Apartamento,3000,4224,-23.5685159,-46.7072903
Rua Amadis,Ipiranga,34,1,0,Apartamento,1600,1621,-23.592867,-46.5951848
R. Bela Cintra,Consolação,51,2,1,Apartamento,4500,5291,-23.5544835,-46.6596419
Rua da Consolação,Consolação,35,1,1,Studio e kitnet,3200,3830,-23.5523389,-46.6586195
Rua Doutor Vital Brasil,Vila Santa Luzia,60,1,0,Casa,850,937,-23.6599922,-46.6088713
Rua Maracaí,Aclimação,45,1,1,Apartamento,2749,4005,-23.5721789,-46.6264954
Rua Eduardo Ferreira Franca,Cursino,50,1,0,Casa em condomínio,1287,1411,-23.6366923,-46.6154727
Rua Visconde de Parnaíba,Brás,28,1,0,Studio e kitnet,2130,2512,-23.5495725,-46.6138885
Rua Diana,Perdizes,126,3,2,Apartamento,4944,6763,-23.5291374,-46.6789215
Rua Fernando de Noronha,Chácara Inglesa,68,2,1,Apartamento,2184,3007,-23.6093899,-46.6337657
Rua Major Freire,Vila Monte Alegre,48,1,0,Apartamento,2125,2652,-23.6269381,-46.6403601
Rua Brigadeiro Godinho dos Santos,Vila Pirituba,50,2,0,Apartamento,3330,4401,-23.4785198,-46.7432857
Rua Maratona,Vila Alexandria,70,3,1,Apartamento,2800,4210,-23.6434104,-46.6715443
Avenida Rouxinol,Indianópolis,66,2,1,Apartamento,4830,6127,-23.6006468,-46.6738412
Rua Justino Paixão,Mauá,87,3,2,Apartamento,4950,5841,-23.6400585,-46.5739366
Avenida São João,República,56,1,0,Apartamento,1200,1795,-23.5426713,-46.6396714
Rua Doutor Luís Barreto,Bela Vista,39,1,0,Apartamento,1300,1823,-23.5563685,-46.6474155
Rua Clímaco Barbosa,Cambuci,78,3,1,Apartamento,2231,3137,-23.5636891,-46.6191964
Rua Líbero Badaró,Paulicéia,171,3,3,Casa,2340,2537,-23.6766737,-46.5903061
Avenida Coronel Sezefredo Fagundes,Tucuruvi,55,2,0,Apartamento,1700,2331,-23.4705524,-46.6056401
Rua Antônio Gomes,Vila Santo Antônio,115,3,2,Apartamento,6000,7174,-23.4606766,-46.5376149
Rua Azevedo Macedo,Vila Mariana,30,1,0,Studio e kitnet,3500,4219,-23.5816202,-46.6409385
Rua Doutor Fábio Montenegro,Vila Guilhermina,40,1,0,Apartamento,1750,2128,-23.5349882,-46.5170353
Rua Xingu,Vila Valparaiso,58,2,1,Apartamento,1990,2462,-23.6714605,-46.5514111
Alameda Mauro Zelante,Jardim Caner,63,3,1,Apartamento,2300,3031,-23.6033199,-46.7514771
Avenida Guilherme Giorgi,Vila Carrao,63,2,1,Apartamento,2920,4082,-23.5469073,-46.5413869
Rua Cajaíba,Vila Pompéia,102,2,2,Apartamento,6500,8325,-23.540473,-46.6826598
Avenida dos Andradas,Vila Santa Teresa,58,2,1,Apartamento,2220,2815,-23.6683702,-46.5280344
Rua Augusta,Cerqueira César,54,1,0,Apartamento,4000,4944,-23.5638138,-46.666159
Rua Aldeia Vinte de Setembro,Vila Ede,100,3,2,Casa,2700,2817,-23.4927955,-46.5975178
Avenida Miruna,Indianópolis,38,1,1,Studio e kitnet,3000,4019,-23.6154517,-46.6605891
Rua Brás Cubas,Centro,210,3,1,Apartamento,2500,3394,-23.6567353,-46.5259931
Rua Camburiu,Vila Ipojuca,130,2,2,Apartamento,6500,9558,-23.5314798,-46.7094094
Rua Gravataí,Consolação,25,1,0,Studio e kitnet,3000,3616,-23.5488591,-46.647762
Rua Diamante Preto,Vila Gomes Cardim,95,3,3,Apartamento,4000,6239,-23.540862,-46.55832
Rua Dráusio,Butantã,28,1,0,Apartamento,2000,2397,-23.5740631,-46.7094432
Alameda Santos,Cerqueira César,56,2,0,Apartamento,4600,5528,-23.5569342,-46.6635342
Rua Piracicaba,Vila Valparaíso,130,3,3,Apartamento,2900,4215,-23.6666128,-46.5480259
Avenida Jabaquara,Mirandópolis,33,1,1,Apartamento,2000,2736,-23.6095706,-46.6378165
Avenida Jaguaré,Jaguaré,91,3,0,Apartamento,2500,3164,-23.5530752,-46.7421793
Rua Prates,Bom Retiro,80,2,0,Apartamento,2450,2995,-23.5329297,-46.6368773
Rua Dom Vilares,Vila das Merces,29,1,1,Casa,949,1159,-23.6247294,-46.6081229
Rua Padre Mariano Ronchi,Vila Pereira Cerca,200,3,3,Casa,5100,5617,-23.4929871,-46.7109811
Avenida Marginal Direita Anchieta,Vila Arapua,63,3,1,Apartamento,1890,2594,-23.6381043,-46.5935698
Rua Ministro Godói,Perdizes,33,1,0,Studio e kitnet,2220,2808,-23.5376697,-46.6717998
Rua Francisco Tapajós,Vila Santo Estefano,60,2,1,Apartamento,4230,5089,-23.6262635,-46.6242355
Avenida Brigadeiro Luís Antônio,Bela Vista,33,1,0,Apartamento,2420,3168,-23.5639861,-46.6463673
Rua Visconde de Parnaíba,Mooca,50,2,1,Apartamento,1640,2311,-23.5479726,-46.6110602
Rua Comendador Roberto Ugolini,Parque da Mooca,80,2,1,Apartamento,3000,4148,-23.577379,-46.5917336
Alameda Santos,Cerqueira César,91,3,0,Apartamento,2800,3895,-23.5569342,-46.6635342
Rua Anhaia,Bom Retiro,30,1,1,Studio e kitnet,2300,2830,-23.52138,-46.6466335
Rua Caramuru,Vila da Saúde,24,1,0,Apartamento,2400,2845,-23.6136764,-46.63291374319728
Rua Turiassu,Perdizes,40,2,1,Apartamento,2300,3738,-23.5326592,-46.6711575
Rua Vergueiro,Vila Mariana,22,1,0,Apartamento,2560,3105,-23.5812194,-46.6386506
Rua Lucrécia Maciel,Jabaquara,51,2,1,Apartamento,2800,3555,-23.6356663,-46.6368248
Rua Bom Pastor,Ipiranga,210,3,2,Casa,8000,8362,-23.6025226,-46.60229
Rua do Bosque,Barra Funda,35,2,1,Apartamento,1700,2316,-23.5232654,-46.666378
Rua Palestra Itália,Perdizes,112,3,1,Apartamento,3985,5986,-23.5263604,-46.6823076
Rua Correia de Lemos,Chácara Inglesa,50,2,1,Apartamento,1840,2885,-23.6074188,-46.6363768
Rua São Miguel,Vila Alpina,121,3,1,Casa,3900,4111,-23.6530105,-46.5408057
Rua José da Silva Ribeiro,Vila Andrade,67,3,1,Apartamento,2900,3522,-23.6252325,-46.7411037
Avenida Nossa Senhora da Assunção,Vila Butantã,14,1,0,Studio e kitnet,1100,1138,-23.5697452,-46.7453482
Avenida Doutor Francisco Ranieri,Lauzane Paulista,63,3,1,Apartamento,2120,2851,-23.4838193,-46.6423434
Rua Tapari,Vila Esperança,72,3,1,Apartamento,3000,4000,-23.5290336,-46.5187008
Rua Irmã Emerenciana,Vila Nilo,25,1,1,Apartamento,1800,2152,-23.4629292,-46.5805944
Rua Guararapes,Brooklin,50,1,1,Apartamento,2660,4225,-23.6104843,-46.6830223
Rua Apiacás,Perdizes,37,1,0,Studio e kitnet,2500,3521,-23.5387902,-46.6797769
Rua Delegado Moraes Novaes,Vila Andrade,55,2,1,Apartamento,2060,2825,-23.6342262,-46.7350249
Rua Jucá Quito,Jardim Santo Antônio,103,2,2,Casa,8000,8365,-23.6273147,-46.5248197
Avenida Mofarrej,Vila Leopoldina,70,3,1,Apartamento,4100,5159,-23.5319084,-46.7445087
Rua Betânia,Parque Oratório,70,2,2,Casa,3750,3923,-23.6358665,-46.5068965
Rua Dois de Julho,Ipiranga,39,1,1,Apartamento,1880,2991,-23.5955718,-46.5974668
Rua Paulistânia,Sumarezinho,87,2,0,Apartamento,3100,4332,-23.5477631,-46.6906638
Rua Bacia do Suacuí,Vila Tolstoi,100,3,2,Casa,4000,4170,-23.5975617,-46.5266738
Avenida Ibijaú,Moema,130,3,2,Apartamento,8200,10340,-23.6055597,-46.6659886
Alameda Lorena,Jardim Paulista,33,1,1,Apartamento,4500,4792,-23.1338322,-46.5594504
Rua Antônio Pontes Câmara,Vila Olímpia,120,3,2,Casa,5300,5810,-23.5986046,-46.6747277
Rua Frei Caneca,Consolação,25,1,0,Apartamento,2460,3088,-23.5518916,-46.649261
Rua Professor Vital Palma E Silva,Jardim Europa,98,2,2,Apartamento,4500,8245,-23.5831824,-46.6910341
Praça da República,República,27,1,1,Studio e kitnet,2200,3094,-23.543171200000003,-46.64252052009493
Rua Casa do Ator,Vila Olímpia,160,2,2,Apartamento,7460,10400,-23.5989412,-46.678818
Rua Joaquim Antunes,Pinheiros,54,2,1,Apartamento,4977,6343,-23.5641684,-46.6817001
Rua Bandeira Paulista,Itaim Bibi,85,1,2,Apartamento,7839,10240,-23.5840756,-46.6758147
Rua Gabriele D'annunzio,Campo Belo,58,1,2,Apartamento,5800,6827,-23.6187554,-46.6813545
